file:new-v1-GraphFPN.py, seed: 100
Epoch: 000, Loss: 0.69195, Train Acc: 0.40337, val Acc: 0.44144, Test Acc: 0.44144
Epoch: 044, Loss: 0.51254, Train Acc: 0.73708, val Acc: 0.76577, Test Acc: 0.76577
Epoch: 045, Loss: 0.52102, Train Acc: 0.73933, val Acc: 0.73874, Test Acc: 0.76577
Epoch: 046, Loss: 0.52726, Train Acc: 0.72135, val Acc: 0.70270, Test Acc: 0.76577
Epoch: 047, Loss: 0.50177, Train Acc: 0.73820, val Acc: 0.73874, Test Acc: 0.76577
Epoch: 048, Loss: 0.49348, Train Acc: 0.73034, val Acc: 0.72973, Test Acc: 0.76577
Epoch: 049, Loss: 0.50470, Train Acc: 0.73146, val Acc: 0.73874, Test Acc: 0.76577
Epoch: 050, Loss: 0.50333, Train Acc: 0.71798, val Acc: 0.71171, Test Acc: 0.76577
Epoch: 051, Loss: 0.49804, Train Acc: 0.74494, val Acc: 0.72072, Test Acc: 0.76577
Epoch: 052, Loss: 0.51526, Train Acc: 0.73483, val Acc: 0.73874, Test Acc: 0.76577
Epoch: 053, Loss: 0.50217, Train Acc: 0.73820, val Acc: 0.76577, Test Acc: 0.76577
Epoch: 054, Loss: 0.51255, Train Acc: 0.73933, val Acc: 0.75676, Test Acc: 0.76577
Epoch: 055, Loss: 0.50894, Train Acc: 0.74494, val Acc: 0.73874, Test Acc: 0.76577
Epoch: 056, Loss: 0.50287, Train Acc: 0.74944, val Acc: 0.74775, Test Acc: 0.76577
Epoch: 057, Loss: 0.48870, Train Acc: 0.74719, val Acc: 0.78378, Test Acc: 0.78378
Epoch: 058, Loss: 0.49733, Train Acc: 0.72584, val Acc: 0.73874, Test Acc: 0.78378
Epoch: 059, Loss: 0.49476, Train Acc: 0.74607, val Acc: 0.74775, Test Acc: 0.78378
Epoch: 060, Loss: 0.49962, Train Acc: 0.75281, val Acc: 0.74775, Test Acc: 0.78378
Epoch: 061, Loss: 0.48404, Train Acc: 0.72247, val Acc: 0.71171, Test Acc: 0.78378
Epoch: 062, Loss: 0.50366, Train Acc: 0.74157, val Acc: 0.71171, Test Acc: 0.78378
Epoch: 063, Loss: 0.50452, Train Acc: 0.71685, val Acc: 0.71171, Test Acc: 0.78378
Epoch: 064, Loss: 0.48419, Train Acc: 0.73258, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 065, Loss: 0.49201, Train Acc: 0.72247, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 066, Loss: 0.49419, Train Acc: 0.72697, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 067, Loss: 0.48681, Train Acc: 0.51910, val Acc: 0.57658, Test Acc: 0.78378
Epoch: 068, Loss: 0.51536, Train Acc: 0.74382, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 069, Loss: 0.48740, Train Acc: 0.74719, val Acc: 0.72973, Test Acc: 0.78378
Epoch: 070, Loss: 0.48089, Train Acc: 0.74382, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 071, Loss: 0.47911, Train Acc: 0.74382, val Acc: 0.73874, Test Acc: 0.78378
Epoch: 072, Loss: 0.48382, Train Acc: 0.75730, val Acc: 0.73874, Test Acc: 0.78378
Epoch: 073, Loss: 0.49575, Train Acc: 0.73596, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 074, Loss: 0.47682, Train Acc: 0.73371, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 075, Loss: 0.49320, Train Acc: 0.75506, val Acc: 0.74775, Test Acc: 0.78378
Epoch: 076, Loss: 0.49847, Train Acc: 0.75169, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 077, Loss: 0.47621, Train Acc: 0.72809, val Acc: 0.73874, Test Acc: 0.78378
Epoch: 078, Loss: 0.47833, Train Acc: 0.75393, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 079, Loss: 0.47218, Train Acc: 0.75281, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 080, Loss: 0.47535, Train Acc: 0.75281, val Acc: 0.76577, Test Acc: 0.78378
Epoch: 081, Loss: 0.47470, Train Acc: 0.72697, val Acc: 0.71171, Test Acc: 0.78378
Epoch: 082, Loss: 0.48160, Train Acc: 0.76180, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 083, Loss: 0.47812, Train Acc: 0.75843, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 084, Loss: 0.49158, Train Acc: 0.76180, val Acc: 0.75676, Test Acc: 0.78378
Epoch: 085, Loss: 0.47253, Train Acc: 0.76067, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 086, Loss: 0.47412, Train Acc: 0.73596, val Acc: 0.72973, Test Acc: 0.78378
Epoch: 087, Loss: 0.50583, Train Acc: 0.74382, val Acc: 0.67568, Test Acc: 0.78378
Epoch: 088, Loss: 0.47587, Train Acc: 0.73146, val Acc: 0.73874, Test Acc: 0.78378
Epoch: 089, Loss: 0.45353, Train Acc: 0.73146, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 090, Loss: 0.46482, Train Acc: 0.75730, val Acc: 0.72072, Test Acc: 0.78378
Epoch: 091, Loss: 0.44966, Train Acc: 0.75393, val Acc: 0.69369, Test Acc: 0.78378
Epoch: 092, Loss: 0.45590, Train Acc: 0.73596, val Acc: 0.68468, Test Acc: 0.78378
Epoch: 093, Loss: 0.43969, Train Acc: 0.73933, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 094, Loss: 0.47307, Train Acc: 0.72809, val Acc: 0.66667, Test Acc: 0.78378
Epoch: 095, Loss: 0.46057, Train Acc: 0.76742, val Acc: 0.69369, Test Acc: 0.78378
Epoch: 096, Loss: 0.50411, Train Acc: 0.76854, val Acc: 0.71171, Test Acc: 0.78378
Epoch: 097, Loss: 0.48341, Train Acc: 0.72584, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 098, Loss: 0.47230, Train Acc: 0.70225, val Acc: 0.70270, Test Acc: 0.78378
Epoch: 099, Loss: 0.45385, Train Acc: 0.75955, val Acc: 0.72072, Test Acc: 0.78378

file:new-v1-GraphFPN.py, seed: 105
Epoch: 000, Loss: 0.70149, Train Acc: 0.62584, val Acc: 0.55856, Test Acc: 0.55856
Epoch: 001, Loss: 0.64958, Train Acc: 0.64494, val Acc: 0.62162, Test Acc: 0.62162
Epoch: 002, Loss: 0.60093, Train Acc: 0.66292, val Acc: 0.63964, Test Acc: 0.63964
Epoch: 003, Loss: 0.57788, Train Acc: 0.70000, val Acc: 0.62162, Test Acc: 0.63964
Epoch: 004, Loss: 0.57809, Train Acc: 0.70112, val Acc: 0.54955, Test Acc: 0.63964
Epoch: 005, Loss: 0.56445, Train Acc: 0.70674, val Acc: 0.58559, Test Acc: 0.63964
Epoch: 006, Loss: 0.55343, Train Acc: 0.72022, val Acc: 0.60360, Test Acc: 0.63964
Epoch: 007, Loss: 0.55837, Train Acc: 0.72921, val Acc: 0.63063, Test Acc: 0.63964
Epoch: 008, Loss: 0.56084, Train Acc: 0.72697, val Acc: 0.66667, Test Acc: 0.66667
Epoch: 009, Loss: 0.55002, Train Acc: 0.72247, val Acc: 0.63964, Test Acc: 0.66667
Epoch: 010, Loss: 0.54205, Train Acc: 0.71685, val Acc: 0.61261, Test Acc: 0.66667
Epoch: 011, Loss: 0.52958, Train Acc: 0.72247, val Acc: 0.69369, Test Acc: 0.69369
Epoch: 012, Loss: 0.53129, Train Acc: 0.71236, val Acc: 0.70270, Test Acc: 0.70270
Epoch: 013, Loss: 0.54233, Train Acc: 0.73483, val Acc: 0.66667, Test Acc: 0.70270
Epoch: 014, Loss: 0.54252, Train Acc: 0.73258, val Acc: 0.61261, Test Acc: 0.70270
Epoch: 015, Loss: 0.53243, Train Acc: 0.73146, val Acc: 0.62162, Test Acc: 0.70270
Epoch: 016, Loss: 0.53545, Train Acc: 0.73820, val Acc: 0.67568, Test Acc: 0.70270
Epoch: 017, Loss: 0.54429, Train Acc: 0.74719, val Acc: 0.71171, Test Acc: 0.71171
Epoch: 018, Loss: 0.53510, Train Acc: 0.73708, val Acc: 0.69369, Test Acc: 0.71171
Epoch: 019, Loss: 0.53318, Train Acc: 0.74494, val Acc: 0.64865, Test Acc: 0.71171
Epoch: 020, Loss: 0.50947, Train Acc: 0.73820, val Acc: 0.65766, Test Acc: 0.71171
Epoch: 021, Loss: 0.52155, Train Acc: 0.72921, val Acc: 0.67568, Test Acc: 0.71171
Epoch: 022, Loss: 0.53040, Train Acc: 0.74157, val Acc: 0.69369, Test Acc: 0.71171
Epoch: 023, Loss: 0.53769, Train Acc: 0.74045, val Acc: 0.67568, Test Acc: 0.71171
Epoch: 024, Loss: 0.52069, Train Acc: 0.73596, val Acc: 0.63063, Test Acc: 0.71171
Epoch: 025, Loss: 0.53112, Train Acc: 0.75506, val Acc: 0.71171, Test Acc: 0.71171
Epoch: 026, Loss: 0.52616, Train Acc: 0.75281, val Acc: 0.70270, Test Acc: 0.71171
Epoch: 027, Loss: 0.52226, Train Acc: 0.75169, val Acc: 0.68468, Test Acc: 0.71171
Epoch: 028, Loss: 0.53006, Train Acc: 0.74270, val Acc: 0.69369, Test Acc: 0.71171
Epoch: 029, Loss: 0.51478, Train Acc: 0.75618, val Acc: 0.73874, Test Acc: 0.73874
Epoch: 030, Loss: 0.51398, Train Acc: 0.73820, val Acc: 0.72072, Test Acc: 0.73874
Epoch: 031, Loss: 0.52028, Train Acc: 0.74831, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 032, Loss: 0.51533, Train Acc: 0.74270, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 033, Loss: 0.50486, Train Acc: 0.74719, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 034, Loss: 0.52209, Train Acc: 0.72247, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 035, Loss: 0.52324, Train Acc: 0.73146, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 036, Loss: 0.50463, Train Acc: 0.73034, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 037, Loss: 0.50399, Train Acc: 0.72584, val Acc: 0.64865, Test Acc: 0.73874
Epoch: 038, Loss: 0.51293, Train Acc: 0.74045, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 039, Loss: 0.51020, Train Acc: 0.74045, val Acc: 0.64865, Test Acc: 0.73874
Epoch: 040, Loss: 0.53089, Train Acc: 0.73483, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 041, Loss: 0.51160, Train Acc: 0.74045, val Acc: 0.63063, Test Acc: 0.73874
Epoch: 042, Loss: 0.50893, Train Acc: 0.73258, val Acc: 0.64865, Test Acc: 0.73874
Epoch: 043, Loss: 0.51689, Train Acc: 0.72809, val Acc: 0.65766, Test Acc: 0.73874
Epoch: 044, Loss: 0.51871, Train Acc: 0.73146, val Acc: 0.63063, Test Acc: 0.73874
Epoch: 045, Loss: 0.53087, Train Acc: 0.74719, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 046, Loss: 0.51944, Train Acc: 0.71348, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 047, Loss: 0.51136, Train Acc: 0.72921, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 048, Loss: 0.51772, Train Acc: 0.73483, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 049, Loss: 0.51123, Train Acc: 0.75169, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 050, Loss: 0.51718, Train Acc: 0.72472, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 051, Loss: 0.49923, Train Acc: 0.72472, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 052, Loss: 0.51690, Train Acc: 0.72584, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 053, Loss: 0.50077, Train Acc: 0.75056, val Acc: 0.59459, Test Acc: 0.73874
Epoch: 054, Loss: 0.50789, Train Acc: 0.73708, val Acc: 0.61261, Test Acc: 0.73874
Epoch: 055, Loss: 0.51362, Train Acc: 0.74944, val Acc: 0.62162, Test Acc: 0.73874
Epoch: 056, Loss: 0.52216, Train Acc: 0.74944, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 057, Loss: 0.51959, Train Acc: 0.73034, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 058, Loss: 0.53910, Train Acc: 0.71573, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 059, Loss: 0.52125, Train Acc: 0.64494, val Acc: 0.57658, Test Acc: 0.73874
Epoch: 060, Loss: 0.50921, Train Acc: 0.72697, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 061, Loss: 0.50108, Train Acc: 0.74607, val Acc: 0.65766, Test Acc: 0.73874
Epoch: 062, Loss: 0.52349, Train Acc: 0.72697, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 063, Loss: 0.50261, Train Acc: 0.71011, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 064, Loss: 0.51566, Train Acc: 0.70449, val Acc: 0.62162, Test Acc: 0.73874
Epoch: 065, Loss: 0.51207, Train Acc: 0.72809, val Acc: 0.63063, Test Acc: 0.73874
Epoch: 066, Loss: 0.50129, Train Acc: 0.73146, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 067, Loss: 0.48095, Train Acc: 0.73933, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 068, Loss: 0.51242, Train Acc: 0.74157, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 069, Loss: 0.50827, Train Acc: 0.73933, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 070, Loss: 0.50400, Train Acc: 0.73146, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 071, Loss: 0.48965, Train Acc: 0.73483, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 072, Loss: 0.50886, Train Acc: 0.73483, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 073, Loss: 0.49083, Train Acc: 0.74494, val Acc: 0.72072, Test Acc: 0.73874
Epoch: 074, Loss: 0.48286, Train Acc: 0.72921, val Acc: 0.72072, Test Acc: 0.73874
Epoch: 075, Loss: 0.49703, Train Acc: 0.73820, val Acc: 0.72973, Test Acc: 0.73874
Epoch: 076, Loss: 0.49129, Train Acc: 0.74270, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 077, Loss: 0.49983, Train Acc: 0.71798, val Acc: 0.72973, Test Acc: 0.73874
Epoch: 078, Loss: 0.49665, Train Acc: 0.74831, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 079, Loss: 0.49689, Train Acc: 0.74494, val Acc: 0.73874, Test Acc: 0.73874
Epoch: 080, Loss: 0.49617, Train Acc: 0.74494, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 081, Loss: 0.49203, Train Acc: 0.73708, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 082, Loss: 0.48377, Train Acc: 0.73596, val Acc: 0.72973, Test Acc: 0.73874
Epoch: 083, Loss: 0.47810, Train Acc: 0.74045, val Acc: 0.72072, Test Acc: 0.73874
Epoch: 084, Loss: 0.49201, Train Acc: 0.73596, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 085, Loss: 0.50045, Train Acc: 0.74494, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 086, Loss: 0.48686, Train Acc: 0.73371, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 087, Loss: 0.49925, Train Acc: 0.71910, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 088, Loss: 0.50193, Train Acc: 0.72022, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 089, Loss: 0.47816, Train Acc: 0.73708, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 090, Loss: 0.49542, Train Acc: 0.74607, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 091, Loss: 0.52097, Train Acc: 0.73371, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 092, Loss: 0.50713, Train Acc: 0.73146, val Acc: 0.69369, Test Acc: 0.73874
Epoch: 093, Loss: 0.48731, Train Acc: 0.72697, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 094, Loss: 0.48201, Train Acc: 0.73708, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 095, Loss: 0.48339, Train Acc: 0.72135, val Acc: 0.65766, Test Acc: 0.73874
Epoch: 096, Loss: 0.48026, Train Acc: 0.72584, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 097, Loss: 0.49483, Train Acc: 0.72247, val Acc: 0.70270, Test Acc: 0.73874
Epoch: 098, Loss: 0.48739, Train Acc: 0.73708, val Acc: 0.73874, Test Acc: 0.73874
Epoch: 099, Loss: 0.48444, Train Acc: 0.74494, val Acc: 0.72072, Test Acc: 0.73874

file:new-v1-GraphFPN.py, seed: 110
Epoch: 000, Loss: 0.72043, Train Acc: 0.41685, val Acc: 0.36036, Test Acc: 0.36036
Epoch: 001, Loss: 0.67146, Train Acc: 0.41461, val Acc: 0.36036, Test Acc: 0.36036
Epoch: 002, Loss: 0.61219, Train Acc: 0.44494, val Acc: 0.36937, Test Acc: 0.36937
Epoch: 003, Loss: 0.59264, Train Acc: 0.50337, val Acc: 0.48649, Test Acc: 0.48649
Epoch: 004, Loss: 0.59712, Train Acc: 0.56966, val Acc: 0.51351, Test Acc: 0.51351
Epoch: 005, Loss: 0.58574, Train Acc: 0.57753, val Acc: 0.55856, Test Acc: 0.55856
Epoch: 006, Loss: 0.57785, Train Acc: 0.54494, val Acc: 0.48649, Test Acc: 0.55856
Epoch: 007, Loss: 0.58949, Train Acc: 0.62247, val Acc: 0.54054, Test Acc: 0.55856
Epoch: 008, Loss: 0.57290, Train Acc: 0.57978, val Acc: 0.49550, Test Acc: 0.55856
Epoch: 009, Loss: 0.57358, Train Acc: 0.59213, val Acc: 0.54054, Test Acc: 0.55856
Epoch: 010, Loss: 0.56611, Train Acc: 0.59663, val Acc: 0.49550, Test Acc: 0.55856
Epoch: 011, Loss: 0.56870, Train Acc: 0.69101, val Acc: 0.70270, Test Acc: 0.70270
Epoch: 012, Loss: 0.55820, Train Acc: 0.65056, val Acc: 0.62162, Test Acc: 0.70270
Epoch: 013, Loss: 0.58008, Train Acc: 0.56067, val Acc: 0.54955, Test Acc: 0.70270
Epoch: 014, Loss: 0.57434, Train Acc: 0.58202, val Acc: 0.53153, Test Acc: 0.70270
Epoch: 015, Loss: 0.54998, Train Acc: 0.63034, val Acc: 0.55856, Test Acc: 0.70270
Epoch: 016, Loss: 0.57076, Train Acc: 0.63596, val Acc: 0.64865, Test Acc: 0.70270
Epoch: 017, Loss: 0.56012, Train Acc: 0.71236, val Acc: 0.66667, Test Acc: 0.70270
Epoch: 018, Loss: 0.56132, Train Acc: 0.72360, val Acc: 0.66667, Test Acc: 0.70270
Epoch: 019, Loss: 0.52743, Train Acc: 0.60112, val Acc: 0.53153, Test Acc: 0.70270
Epoch: 020, Loss: 0.55034, Train Acc: 0.62584, val Acc: 0.60360, Test Acc: 0.70270
Epoch: 021, Loss: 0.55183, Train Acc: 0.64944, val Acc: 0.59459, Test Acc: 0.70270
Epoch: 022, Loss: 0.55829, Train Acc: 0.67079, val Acc: 0.63964, Test Acc: 0.70270
Epoch: 023, Loss: 0.55422, Train Acc: 0.64494, val Acc: 0.58559, Test Acc: 0.70270
Epoch: 024, Loss: 0.54653, Train Acc: 0.61573, val Acc: 0.56757, Test Acc: 0.70270
Epoch: 025, Loss: 0.54537, Train Acc: 0.56742, val Acc: 0.54054, Test Acc: 0.70270
Epoch: 026, Loss: 0.54143, Train Acc: 0.60787, val Acc: 0.60360, Test Acc: 0.70270
Epoch: 027, Loss: 0.55769, Train Acc: 0.65843, val Acc: 0.63063, Test Acc: 0.70270
Epoch: 028, Loss: 0.55478, Train Acc: 0.61236, val Acc: 0.54054, Test Acc: 0.70270
Epoch: 029, Loss: 0.54617, Train Acc: 0.60000, val Acc: 0.58559, Test Acc: 0.70270
Epoch: 030, Loss: 0.55601, Train Acc: 0.65506, val Acc: 0.60360, Test Acc: 0.70270
Epoch: 031, Loss: 0.57249, Train Acc: 0.62022, val Acc: 0.57658, Test Acc: 0.70270
Epoch: 032, Loss: 0.55847, Train Acc: 0.63371, val Acc: 0.58559, Test Acc: 0.70270
Epoch: 033, Loss: 0.54569, Train Acc: 0.68652, val Acc: 0.69369, Test Acc: 0.70270
Epoch: 034, Loss: 0.55078, Train Acc: 0.65393, val Acc: 0.59459, Test Acc: 0.70270
Epoch: 035, Loss: 0.54035, Train Acc: 0.67303, val Acc: 0.66667, Test Acc: 0.70270
Epoch: 036, Loss: 0.55461, Train Acc: 0.58427, val Acc: 0.58559, Test Acc: 0.70270
Epoch: 037, Loss: 0.55916, Train Acc: 0.60787, val Acc: 0.56757, Test Acc: 0.70270
Epoch: 038, Loss: 0.53803, Train Acc: 0.69775, val Acc: 0.72973, Test Acc: 0.72973
Epoch: 039, Loss: 0.53269, Train Acc: 0.68427, val Acc: 0.66667, Test Acc: 0.72973
Epoch: 040, Loss: 0.53994, Train Acc: 0.69326, val Acc: 0.68468, Test Acc: 0.72973
Epoch: 041, Loss: 0.54242, Train Acc: 0.71124, val Acc: 0.72973, Test Acc: 0.72973
Epoch: 042, Loss: 0.53793, Train Acc: 0.71910, val Acc: 0.73874, Test Acc: 0.73874
Epoch: 043, Loss: 0.52904, Train Acc: 0.65393, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 044, Loss: 0.53876, Train Acc: 0.64045, val Acc: 0.62162, Test Acc: 0.73874
Epoch: 045, Loss: 0.53404, Train Acc: 0.65618, val Acc: 0.59459, Test Acc: 0.73874
Epoch: 046, Loss: 0.54659, Train Acc: 0.64270, val Acc: 0.63063, Test Acc: 0.73874
Epoch: 047, Loss: 0.51976, Train Acc: 0.65618, val Acc: 0.62162, Test Acc: 0.73874
Epoch: 048, Loss: 0.54609, Train Acc: 0.69326, val Acc: 0.67568, Test Acc: 0.73874
Epoch: 049, Loss: 0.54022, Train Acc: 0.70112, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 050, Loss: 0.52676, Train Acc: 0.69888, val Acc: 0.66667, Test Acc: 0.73874
Epoch: 051, Loss: 0.53677, Train Acc: 0.68427, val Acc: 0.65766, Test Acc: 0.73874
Epoch: 052, Loss: 0.53383, Train Acc: 0.63596, val Acc: 0.56757, Test Acc: 0.73874
Epoch: 053, Loss: 0.52824, Train Acc: 0.62697, val Acc: 0.56757, Test Acc: 0.73874
Epoch: 054, Loss: 0.53148, Train Acc: 0.66854, val Acc: 0.61261, Test Acc: 0.73874
Epoch: 055, Loss: 0.54778, Train Acc: 0.70562, val Acc: 0.59459, Test Acc: 0.73874
Epoch: 056, Loss: 0.53829, Train Acc: 0.69101, val Acc: 0.63964, Test Acc: 0.73874
Epoch: 057, Loss: 0.54151, Train Acc: 0.72135, val Acc: 0.68468, Test Acc: 0.73874
Epoch: 058, Loss: 0.52310, Train Acc: 0.71798, val Acc: 0.72973, Test Acc: 0.73874
Epoch: 059, Loss: 0.54184, Train Acc: 0.72135, val Acc: 0.71171, Test Acc: 0.73874
Epoch: 060, Loss: 0.54892, Train Acc: 0.51236, val Acc: 0.43243, Test Acc: 0.73874
